9876
-350769573	-15544296	-914566986	-269870559	606540734	-296148706	-448466857	756866077	933166776	-254505470	626374655	438707074	-976313227	-293253397	-808066002	365794392	-983074183	814871014	888909590	-583857962	849478510	765993717	-22512328	680997961	334133798	970007927	791930073	402894239	274647008	623566548	-562823015	567276366
-832654708	797985475	765120562	-894887104	-174332721	840295374	697004568	391153481	-450175053	520417281	287489601	-333802280	-12790891	246412387	991974550	-896315603	959271562	594062811	-418874704	198041386	-108090071	444736204	-539065514	-81779695	488903310	-769866987	-637558095	119236010	345698458	-746690475	818162257	158973970
228018034	932139704	484381924	-124073517	-771195455	-6363386	-104749372	-892254888	406274293	-277631083	-668237409	-918603606	-82120954	705387818	-384940001	762152676	763305888	774399814	-768640899	956311408	-143223177	-817090613	-833808584	-790863393	769435594	99670939	-942578881	127501894	360975946	119259649	-903312197	480421008
198140110	-56909475	-550598446	-477153392	54054446	-959033237	-436447578	-955352575	303322309	893653730	221861924	-392795260	-509637382	216868826	239872355	-216192567	99434022	733992885	-670198676	7742026	375266948	304143339	762493650	470946547	645806188	115599293	-753758804	477001474	-736930981	-608463191	-200245088	-607559537
-316060588	630495113	911712895	-151806431	124693598	-593753018	673881483	-999886428	739761407	-367940642	-605156190	-551057120	246127186	512732997	-167629565	160351977	966880030	739939688	109948161	870978727	-441609294	2197526	173211672	-408083541	374708714	735378701	-262619680	-133000526	782044545	-699266274	-157501006	-949241899
-872782414	-188061230	483325428	-843191624	-123213284	363312500	-817608351	-322115850	-303660902	834807894	-272655062	-910093868	690073915	-545309940	-294813136	-426755108	-722961419	210127202	-223536622	-633235405	-280551908	-199267274	-837884318	385573710	-949620655	547698090	-310240546	855768835	-912726836	552941599	-773606682	265034783
649638172	251146416	-586501259	151773418	110648574	-347443682	987002284	-821294766	-288853071	-489175271	-536959274	-751880829	-542582434	418070921	-794329896	289953024	-915726800	-253010585	-668291444	715842563	149758842	-705819374	-984080672	-597969313	230542244	74014598	156299707	-458698320	-390684602	727465780	139447000	7002509
-703612423	299335656	335311891	307573630	-399078510	-102239456	700045253	904813776	655872616	-193320811	-213721769	-732624971	-519366497	727068364	698772809	617344721	-535388217	620084930	-841040468	737794125	931387574	13293505	-181861465	952758667	-549409843	-408238506	131871077	-684075670	133793355	691791295	-111528934	990254765
-430692876	-565035017	894839030	-859729409	-581942267	-62639075	960721891	-566936237	915701301	-782577409	285845296	756628186	634310269	-992651414	281916953	930023608	442903213	354657985	169155679	542242695	-483749233	-45600564	543153007	-115402338	563281920	-438399210	-270683301	770998888	-983377437	635366355	-603580958	9997558
-949256853	-836934811	517496071	697804076	891382695	224277536	-129913359	-561371130	-797968330	-265313444	464835650	-805508734	-395649806	-155734662	786378374	193292047	495619778	171188870	38083429	-530928631	-755637685	-577776978	14252973	698576564	-81466344	-910917328	-656141484	416348588	-813544468	-926013915	-362736765	111811215
